Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00      364     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00      364     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > std::copy<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00      261     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_right(std::_Rb_tree_node_base const*)
  0.00      0.29     0.00      114     0.00     0.00  std::_Rb_tree_iterator<GraphNode*>::_Rb_tree_iterator(std::_Rb_tree_node<GraphNode*>*)
  0.00      0.29     0.00      106     0.00     0.00  std::_Identity<GraphNode*>::operator()(GraphNode* const&) const
  0.00      0.29     0.00       53     0.00     0.00  std::less<GraphNode*>::operator()(GraphNode* const&, GraphNode* const&) const
  0.00      0.29     0.00       42     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::clear()
  0.00      0.29     0.00       41     0.00     0.00  std::_Rb_tree_const_iterator<GraphNode*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<GraphNode*> const&)
  0.00      0.29     0.00       41     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::insert(GraphNode* const&)
  0.00      0.29     0.00       41     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::operator=(std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> > const&)
  0.00      0.29     0.00       41     0.00     0.00  std::pair<std::_Rb_tree_iterator<GraphNode*>, bool>::pair(std::_Rb_tree_iterator<GraphNode*> const&, bool const&)
